user_id,screen_name,is_bot,account_age,is_blue_verified,is_verified,profile_description_sentiment,following_count,followers_count,following_to_followers,is_possibly_sensitive,is_default_profile_image,is_profile_banner,is_profile_image_valid,tweet_freq,parsed_owned_tweets_count,parsed_owned_text_tweets_count,parsed_retweets_count,likes_freq,media_freq,followers_freq,following_freq,replies_to_owned,quotes_to_owned,retweets_to_owned,avg_urls,avg_hashtags,identical_tweet_freq,avg_tweet_sentiment,avg_replies_per_follower,avg_likes_per_follower,avg_retweets_per_follower
1481610418988761093,samad326,1,1050,0,0,0.0,4881,423,11.539,0,0,1,0,0.187,9,9,2,0.022,0.007,0.403,4.649,0.0,0.0,0.222,0.111,0.111,0.0,-0.017,0.263,6.042,0.0
1098284254956523521,jiniaghosh26,0,2108,0,0,0.0,162,32,5.062,0,0,0,0,0.016,3,3,22,0.003,0.0,0.015,0.077,0.0,1.0,7.333,0.0,1.333,0.0,0.223,0.0,62.5,20.833
1114253774946615296,techsnapsystems,1,2063,0,0,0.0,11,293,0.038,0,0,1,0,0.016,19,19,14,0.026,0.0,0.142,0.005,0.0,0.158,0.737,0.842,6.474,0.0,0.093,1.257,9.7,9.161
941062524761341952,AnnaJMcDougall,0,2541,0,0,0.535,1486,25123,0.059,0,0,1,0,7.379,99,99,26,1.449,1.128,9.887,0.585,0.0,0.192,0.263,0.04,0.182,0.0,0.397,0.225,1.48,0.06
1474570437728571393,brodievalentin1,1,1069,0,0,0.919,165,119,1.387,0,0,1,0,0.008,0,0,8,0.0,0.0,0.111,0.154,0,0,0,0,0,0.0,0,0,0,0
780979080887996417,Abog89,1,2983,0,0,0.0,185,33,5.606,0,0,1,0,0.119,8,8,117,0.001,0.001,0.011,0.062,0.0,0.25,14.625,0.375,0.0,0.0,-0.051,0.0,7.576,0.0
260402270,srinituraga,0,5018,0,0,0.0,1990,1753,1.135,0,0,0,0,0.153,10,10,115,0.047,0.003,0.349,0.397,0.0,0.8,11.5,0.5,0.5,0.0,0.682,0.342,13.349,2.738
864588778886881280,Nufediaz,0,2752,0,0,0.0,652,588,1.109,0,0,1,0,0.312,23,23,102,0.183,0.009,0.214,0.237,0.0,0.478,4.435,0.087,1.261,0.0,0.853,3.032,37.267,5.915
1482806262567870469,FrankMu35674769,1,1046,0,0,,960,222,4.324,0,0,0,0,0.249,23,23,102,0.014,0.005,0.212,0.918,0.0,0.391,4.435,0.522,0.0,0.0,0.151,1.371,2.938,0.979
17572957,MauricioJaramil,0,5849,0,0,0.0,6755,70307,0.096,0,0,1,0,30.017,12,12,113,0.021,1.825,12.02,1.155,0.0,0.75,9.417,0.167,0.25,0.0,-0.001,0.013,0.147,0.038
352267844,fotofreak143,1,4859,0,0,,8,3,2.667,0,1,0,0,0.0,2,2,0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404442,asemota,0,6430,1,0,0.0,8845,337419,0.026,0,0,1,0,86.418,8,8,117,0.428,2.883,52.476,1.376,0.0,0.5,14.625,0.0,0.0,0.0,0.245,0.057,1.02,0.216
66778050,cler89e,1,5581,0,0,,489,360,1.358,0,0,0,0,0.301,125,125,0,0.0,0.0,0.065,0.088,0.0,0.0,0.0,0.008,0.064,0.013,-0.121,0.0,0.022,0.0
41325048,Thando_Thabethe,0,5671,1,0,0.0,3941,2669511,0.001,0,0,1,0,0.87,65,65,60,3.187,0.102,470.73,0.695,0.0,0.738,0.923,0.077,0.231,0.001,0.547,0.006,0.104,0.006
1673754104,AjitCool99,1,4123,0,0,,821,69,11.899,0,0,1,0,0.047,93,93,32,0.002,0.0,0.017,0.199,0.0,0.022,0.344,1.28,4.742,0.002,0.1,0.0,1.403,0.312
1942518787,jobachievers,0,4070,0,0,,66,380,0.174,0,1,0,0,0.0,1,1,0,0.0,0.0,0.093,0.016,0.0,0.0,0.0,0.0,0.0,0,0.0,2.632,0.0,0.0
1232445287328886784,HeidarFadavian,1,1737,0,0,0.0,2041,265,7.702,0,0,1,1,0.003,2,2,3,0.005,0.0,0.153,1.175,0.0,0.0,1.5,1.5,0.5,0.0,0.0,0.0,15.094,5.66
1096367196454801409,newsreaddaily,1,2113,0,0,0.0,2480,387,6.408,0,0,0,0,0.007,14,14,0,0.038,0.002,0.183,1.174,0.0,0.071,0.0,0.929,0.0,0.0,0.0,0.0,14.95,0.369
1276516622694379520,AnkitHans15,0,1616,0,0,0.0,371,102,3.637,0,0,0,0,0.027,19,19,8,0.087,0.008,0.063,0.23,0.0,0.0,0.421,0.632,2.368,0.0,0.537,7.224,72.239,9.804
2860160796,itsSSR,0,3695,1,0,0.0,733,2391067,0.0,0,0,1,0,0.074,109,109,16,567.998,0.048,647.109,0.198,0.0,0.193,0.147,0.055,1.633,0.0,0.578,0.121,8.053,0.647
3344705062,RalphBEverett,1,3444,0,0,0.0,476,287,1.659,0,0,0,0,0.131,98,98,27,0.225,0.01,0.083,0.138,0.0,0.031,0.276,0.724,0.194,0.0,0.016,1.244,27.519,9.102
16432203,AMRC,0,5909,1,0,0.0,1217,12387,0.098,0,0,1,0,2.807,111,111,14,0.085,0.526,2.096,0.206,0.018,0.514,0.126,0.541,0.486,0.001,0.627,0.016,0.366,0.108
771550330144161793,9rDPhMz2obzaXF3,1,3009,0,0,,558,66,8.455,0,1,0,0,0.01,0,0,30,0.0,0.0,0.022,0.185,0,0,0,0,0,0.0,0,0,0,0
904523130919628801,VidalVivasG,1,2642,0,0,0.666,2479,429,5.779,0,0,1,0,0.146,105,105,20,0.026,0.123,0.162,0.938,0.01,0.019,0.19,0.295,1.562,0.0,0.038,0.111,1.554,0.377
51832444,misszanette,0,5632,0,0,0.549,5667,1496,3.788,0,0,1,0,4.028,125,125,0,0.017,0.246,0.266,1.006,0.0,0.424,0.0,0.264,0.072,0.0,0.06,0.139,0.513,0.075
90258002,sfiscience,0,5491,1,0,0.536,1372,65977,0.021,0,0,1,0,2.703,114,114,11,1.045,0.899,12.015,0.25,0.0,0.044,0.096,0.912,0.754,0.0,0.122,0.018,0.763,0.201
1479433292290138112,DamiYamiMami,1,1056,0,0,0.0,140,12,11.667,0,0,1,0,0.04,12,12,23,0.009,0.002,0.011,0.133,0.0,0.833,1.917,0.0,0.0,0.0,-0.107,6.944,62.5,0.0
1393812142827220994,Bella01Kary,0,1292,0,0,0.88,10719,11104,0.965,0,0,1,0,3.36,117,117,8,17.908,0.929,8.594,8.296,0.0,0.06,0.068,0.0,0.684,0.0,0.183,4.789,17.809,4.698
1356311470540263424,Kercheval79,1,1396,0,0,0.0,34,14,2.429,0,0,1,0,0.099,42,42,42,0.008,0.006,0.01,0.024,0.0,0.143,1.0,0.619,3.0,0.0,0.144,10.204,18.707,0.0
3725655197,freja_kirsebom,0,3356,0,0,0.0,682,6851,0.1,0,0,1,0,0.124,57,57,68,4.659,0.011,2.041,0.203,0.0,0.368,1.193,0.684,0.053,0.002,0.425,1.56,40.043,13.15
832885476306542594,JodoWorld,1,2840,0,0,0.56,768,253,3.036,0,0,1,0,0.069,109,109,16,0.067,0.041,0.089,0.27,0.0,0.0,0.147,0.11,5.771,0.0,0.708,0.036,6.926,2.647
70796232,sreddous,0,5566,0,0,0.0,17516,17251,1.015,0,0,1,0,5.987,82,82,43,0.056,0.439,3.099,3.147,0.0,0.146,0.524,0.024,0.073,0.0,0.337,0.025,0.222,0.008
1244419966704574464,aradsinha,1,1704,0,0,,166,87,1.908,0,0,0,0,0.012,4,4,7,0.038,0.006,0.051,0.097,0.0,0.25,1.75,0.25,6.0,0.019,0.0,8.621,183.908,45.977
18814474,samashley,0,5802,0,0,0.0,2630,640,4.109,0,0,1,1,0.019,70,70,9,0.009,0.002,0.11,0.453,0.029,0.0,0.129,0.586,1.114,0.0,0.227,0.156,1.116,0.179
2769983813,lauradietz99,1,3728,0,0,0.0,617,1075,0.574,0,0,0,0,0.416,64,64,61,0.242,0.009,0.288,0.166,0.047,0.234,0.953,0.344,0.766,0.001,0.048,0.814,13.096,1.424
805374294,StartXMed,0,4467,0,0,0.0,167,746,0.224,0,0,1,0,0.074,37,37,88,0.022,0.019,0.167,0.037,0.0,0.351,2.378,0.784,0.892,0.0,0.585,0.072,3.55,1.196
1477167568460861445,ED_SH33P_SH33RS,1,1062,0,0,-0.514,151,27,5.593,0,0,1,0,0.012,12,12,0,0.029,0.0,0.025,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.336,3.086,95.679,21.605
1195976005464154113,getarctype,0,1838,0,0,0.691,648,827,0.784,0,0,1,0,0.102,77,77,48,0.363,0.019,0.45,0.353,0.0,0.221,0.623,0.519,0.078,0.0,0.441,0.361,10.49,1.398
1369643833559035905,searchplex,1,1359,0,0,0.0,61,16,3.812,0,0,1,0,0.005,2,2,5,0.0,0.001,0.012,0.045,0.0,0.5,2.5,0.0,0.5,0.0,0.257,0.0,0.0,0.0
961490991306833920,steph_nelli,1,2485,0,0,0.0,195,451,0.432,0,0,0,0,0.054,29,29,49,0.354,0.005,0.181,0.078,0.0,0.552,1.69,0.207,0.276,0.0,0.784,3.441,67.283,9.175
1408142352,math_rachel,0,4224,1,0,0.0,819,95687,0.009,0,0,1,0,2.436,85,85,40,5.158,0.483,22.653,0.194,0.024,0.165,0.471,0.447,0.012,0.002,0.016,0.072,2.679,0.755
872424826291576832,newbreed_cofund,0,2731,0,0,0.0,107,40,2.675,0,0,1,0,0.017,41,41,4,0.025,0.007,0.015,0.039,0.0,0.024,0.098,0.659,1.829,0.0,0.327,0.0,42.073,7.317
1482478479719415810,DuneJala,1,1047,0,0,0.0,121,14,8.643,0,0,0,0,0.038,6,6,0,0.0,0.008,0.013,0.116,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0
21139586,marz05,0,5762,0,0,0.78,2276,3432,0.663,0,0,1,0,19.57,84,84,41,0.012,0.26,0.596,0.395,0.0,0.571,0.488,0.0,0.0,0.002,-0.046,0.024,0.246,0.024
748040401,LNHSoc,1,4493,0,0,0.61,733,2236,0.328,0,0,1,0,0.505,19,19,106,0.011,0.034,0.498,0.163,0.0,0.368,5.579,0.263,0.263,0.001,0.21,0.118,1.13,0.683
2253462178,Marc_Compere,0,3985,0,0,0.0,2814,978,2.877,0,0,1,0,2.155,14,14,111,0.003,0.124,0.245,0.706,0.0,0.571,7.929,0.214,0.286,0.0,0.333,0.219,0.73,0.073
834956706,aaditya_ai,1,4452,0,0,0.0,2628,1100,2.389,0,0,1,0,0.311,35,35,90,0.07,0.02,0.247,0.59,0.0,0.114,2.571,0.229,0.057,0.001,0.359,0.857,8.052,1.61
1153407451972194305,Erfan_Mol,0,1956,0,0,0.0,515,895,0.575,0,0,1,0,9.231,121,121,4,0.571,0.239,0.458,0.263,0.0,0.058,0.033,0.0,0.008,0.0,0.005,0.24,10.305,0.046
1275661601195151361,MansiMa63912915,1,1618,0,0,0.0,42,37,1.135,0,0,0,0,0.01,5,5,10,0.006,0.001,0.023,0.026,0.0,0.6,2.0,0.0,1.0,0.01,-0.154,0.0,48.649,70.27
153893566,CMANantyShah,0,5286,0,0,0.0,831,2294,0.362,0,0,1,0,1.646,68,68,57,0.087,0.144,0.434,0.157,0.0,0.044,0.838,0.103,0.353,0.0,0.115,0.128,2.942,0.192
1476488528821428227,drJishen,1,1064,0,0,0.0,278,53,5.245,0,0,0,0,0.015,2,2,12,0.0,0.0,0.05,0.261,0.0,0.0,6.0,1.0,7.5,0.0,0.0,0.0,0.0,18.868
2425131916,SchultViktoria,0,3906,0,0,0.0,4503,546,8.247,0,0,1,0,0.312,4,4,121,0.002,0.006,0.14,1.153,0.0,0.25,30.25,0.0,0.5,0.0,0.0,0.916,3.663,0.0
934864847464030213,Rolholz,1,2559,0,0,,276,17,16.235,0,1,0,0,0.0,0,0,1,0.0,0.0,0.007,0.108,0,0,0,0,0,0,0,0,0,0
1275370560,escorpio_hn,0,4274,0,0,0.0,12,535365,0.0,0,0,1,0,3.495,125,125,0,9.014,0.639,125.261,0.003,0.0,0.0,0.0,0.608,0.136,0.0,0.011,0.003,0.576,0.093
437735107,Dragon_TBE,1,4732,0,0,0.534,2419,116,20.853,0,0,1,0,0.009,9,9,22,0.0,0.001,0.025,0.511,0.0,0.0,2.444,0.111,0.333,0.0,0.222,0.0,1.916,1.916
180882136,Cindy_brGDGT,0,5214,0,0,0.0,1075,1049,1.025,0,0,1,0,0.406,12,12,113,0.067,0.021,0.201,0.206,0.083,0.417,9.417,0.25,0.583,0.0,0.792,3.654,27.804,4.449
1471760904450560000,chaitanyanimesh,1,1077,0,0,0.0,512,93,5.505,0,0,1,0,0.059,15,15,2,0.008,0.003,0.086,0.475,0.133,0.467,0.133,0.067,0.267,0.008,0.28,5.018,6.452,2.151
812938399250165760,hirosaji,0,2895,0,0,0.0,181,329,0.55,0,0,1,0,0.615,71,71,54,0.077,0.114,0.114,0.063,0.0,0.324,0.761,0.113,0.352,0.001,-0.015,0.942,9.504,1.969
1374991586057101318,V_Karthikeya_14,1,1344,0,0,0.957,971,58,16.741,0,0,1,0,0.022,10,10,14,0.016,0.003,0.043,0.722,0.0,0.0,1.4,1.3,3.4,0.004,0.331,10.345,37.931,12.069
1383761330352447491,AppMillers,1,1320,0,0,0.0,1,114,0.009,0,0,1,0,10.583,1,1,124,0.0,0.004,0.086,0.001,0.0,0.0,124.0,0.0,2.0,0.0,0.0,8.772,0.0,0.0
830935388759810048,neurosutras,0,2845,0,0,0.0,2288,2587,0.884,0,0,1,0,1.173,40,40,85,0.276,0.05,0.909,0.804,0.0,0.6,2.125,0.2,0.025,0.0,0.322,0.483,7.596,1.034
19344825,saveourseas,0,5789,0,0,0.655,2337,154610,0.015,0,0,1,0,3.631,54,54,71,0.153,0.539,26.708,0.404,0.0,0.0,1.315,0.833,0.019,0.0,0.27,0.002,0.106,0.033
1434101657412022272,JordanC81791519,1,1181,0,0,,62,2,31.0,0,1,0,0,0.049,3,3,42,0.0,0.001,0.002,0.052,0.0,0.667,14.0,0.333,0.333,0.0,0.158,0.0,0.0,0.0
40319114,andymstone,0,5676,1,0,0.0,1587,49746,0.032,0,0,1,0,1.583,87,87,38,2.751,0.094,8.764,0.28,0.0,0.563,0.437,0.322,0.0,0.0,-0.007,1.547,3.608,0.819
1350872575975383040,pro_gurpreet,1,1411,0,0,0.0,2706,158,17.127,0,1,0,0,0.171,49,49,76,0.018,0.005,0.112,1.918,0.0,0.816,1.551,0.163,6.857,0.009,-0.146,0.258,3.358,0.387
365505986,JamieMarie_Yoga,1,4838,1,0,0.837,34,135436,0.0,0,0,1,0,0.453,125,125,0,48.769,0.193,27.994,0.007,0.056,0.008,0.0,0.36,0.0,0.0,0.433,0.249,13.937,1.029
2778549348,MarcoBicocca,0,3744,0,0,0.0,147,479,0.307,0,0,1,1,0.11,33,33,92,0.135,0.002,0.128,0.039,0.0,0.121,2.788,0.606,0.121,0.0,0.337,1.518,32.074,4.618
1331701204234199042,SquareMaple,0,1464,0,0,0.729,0,131,0.0,0,0,0,0,0.026,30,30,5,0.276,0.018,0.089,0.0,0.0,0.033,0.167,1.0,1.333,0.0,0.551,2.29,102.799,15.522
739375182259888128,enter_variable,1,3098,0,0,0.0,442,220,2.009,0,0,1,0,0.459,50,50,75,0.015,0.047,0.071,0.143,0.0,0.54,1.5,0.36,0.96,0.0,0.373,0.636,4.182,0.727
205392468,FaceTheNation,0,5153,1,0,0.604,1496,518538,0.003,0,0,1,0,9.909,103,103,22,1.618,3.616,100.628,0.29,0.0,0.0,0.214,0.262,0.0,0.0,-0.094,0.066,0.156,0.053
1319244949750251522,ConferencesIiot,1,1498,0,0,0.617,3834,407,9.42,0,0,1,0,0.009,0,0,14,0.0,0.0,0.272,2.559,0,0,0,0,0,0.0,0,0,0,0
286054000,searchbaidu,0,4969,0,0,0.0,1417,650,2.18,0,0,0,0,0.081,125,125,0,0.001,0.0,0.131,0.285,0.0,0.0,0.0,1.0,0.0,0.0,-0.009,0.0,0.062,0.0
2257947242,NobleStand,1,3994,0,0,0.0,765,56,13.661,0,0,1,0,0.203,8,8,117,0.001,0.015,0.014,0.192,0.0,0.0,14.625,0.0,0.375,0.0,0.469,0.0,6.696,0.0
1438463634032709633,ali67jamshidi,0,1169,0,0,0.0,182,72,2.528,0,0,0,0,0.278,8,8,117,0.016,0.008,0.062,0.156,0.0,0.375,14.625,0.0,0.25,0.001,0.0,3.472,32.986,0.0
2398036586,pnelting,1,3907,0,0,,28,27,1.037,0,0,1,0,0.18,125,125,0,0.0,0.002,0.007,0.007,0.0,0.0,0.0,1.0,0.224,0.0,0.853,0.296,0.0,0.0
158842667,dana_fdn,0,5272,0,0,0.78,1479,27282,0.054,0,0,1,0,3.528,57,57,68,0.07,0.378,5.175,0.281,0.0,0.228,1.193,0.614,2.772,0.0,0.458,0.017,0.238,0.075
2533023970,GeffroyGuy,1,3859,0,0,,11,6,1.833,0,1,0,0,0.001,0,0,2,0.0,0.0,0.002,0.003,0,0,0,0,0,0.0,0,0,0,0
1346904853549887488,Kamp94,1,1422,0,0,0.0,4992,441,11.32,1,0,1,0,5.698,0,0,125,0.0,0.018,0.31,3.511,0,0,0,0,0,0.0,0,0,0,0
1100590124839120896,Johnnydoct,0,2101,0,0,0.631,5000,4337,1.153,0,0,1,0,3.896,73,73,52,0.142,0.08,2.064,2.38,0.0,0.247,0.712,0.014,0.0,0.0,0.066,0.114,0.944,0.069
309251217,HDonovan4,0,4929,0,0,,579,1203,0.481,0,0,1,0,0.092,19,19,106,0.036,0.0,0.244,0.117,0.0,0.895,5.579,0.0,0.0,0.0,0.387,0.219,7.7,0.131
23582412,KatePG,1,5742,0,0,0.767,136,371,0.367,1,0,0,0,0.067,38,38,87,0.012,0.001,0.065,0.024,0.0,0.737,2.289,0.211,0.0,0.0,0.48,0.851,4.894,0.78
1098755762476777472,thebullpug,0,2106,0,0,,1418,208,6.817,0,0,1,0,2.04,0,0,5,0.0,0.929,0.099,0.673,0,0,0,0,0,0.0,0,0,0,0
278995642,Bahirjee,1,4983,0,0,,7,24,0.292,0,1,0,0,0.013,57,57,0,0.0,0.0,0.005,0.001,0.0,0.0,0.0,0.86,0.053,0.0,0.829,0.731,1.462,0.0
980046830,Write4Research,0,4381,0,0,0.0,37529,72380,0.518,0,0,1,0,6.427,34,34,91,0.012,0.023,16.521,8.566,0.0,0.059,2.676,1.059,0.029,0.001,-0.032,0.001,0.021,0.005
1443205726973964298,Mansourh_AI,1,1156,0,0,0.0,417,21,19.857,0,0,0,0,0.04,3,3,25,0.0,0.001,0.018,0.361,0.0,0.0,8.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1103607442644983808,abud_helen,0,2093,0,0,0.0,496,983,0.505,0,0,1,0,0.464,35,35,90,0.252,0.011,0.47,0.237,0.0,0.686,2.571,0.0,0.086,0.0,0.947,0.581,15.318,1.424
1032095729123176448,JiankaiSun,1,2290,0,0,0.0,901,177,5.09,0,0,0,0,0.009,8,8,4,0.019,0.002,0.077,0.393,0.0,0.5,0.5,0.75,1.25,0.0,0.556,3.531,31.073,3.531
259925559,DjokerNole,0,5020,1,0,0.0,785,9286375,0.0,0,0,1,1,0.867,73,73,52,589.593,0.285,1849.875,0.156,0.0,0.096,0.712,0.027,0.507,0.0,0.537,0.108,4.366,0.369
4653818252,OshinWebSoln,1,3260,0,0,0.866,1343,292,4.599,0,0,1,0,0.008,27,27,0,0.0,0.008,0.09,0.412,0.0,0.0,0.0,0.259,6.148,0.0,0.861,0.127,0.0,0.0
4811379346,droopy_1943,0,3240,0,0,,2479,172,14.413,0,0,0,0,0.052,2,2,123,0.001,0.001,0.053,0.765,0.0,1.0,61.5,0.0,0.0,0.0,-0.454,0.0,5.814,2.907
1483092421537894404,ImtiazahmedCho6,1,1046,0,0,0.0,336,26,12.923,0,0,1,0,0.005,5,5,0,0.0,0.005,0.025,0.321,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0
1453984872914202626,haminkhubee,0,1126,0,0,0.0,101,63,1.603,0,0,1,0,0.409,29,29,76,0.11,0.016,0.056,0.09,0.0,0.345,2.621,0.0,0.0,0.0,0.0,14.778,67.871,0.547
1583338284,Team_neverquit,1,4159,0,0,0.805,599,30989,0.019,0,0,1,0,1.572,124,124,1,3.157,0.555,7.451,0.144,0.0,0.0,0.008,0.484,1.387,0.0,0.655,0.095,3.416,0.586
3197017998,pirouetteworld,0,3484,0,0,0.0,3296,3993,0.825,0,0,1,0,0.59,22,22,103,0.221,0.052,1.146,0.946,0.0,0.273,4.682,0.091,0.136,0.0,0.515,0.467,8.777,1.15
2941221501,alwaysprobarber,1,3626,0,0,0.72,59,5,11.8,0,0,0,0,0.002,4,4,0,0.001,0.001,0.001,0.016,0.0,0.0,0.0,0.5,3.25,0.0,0.238,200.0,150.0,0.0
18491626,TeachFirst,0,5812,0,0,0.937,382,72260,0.005,0,0,1,0,2.994,98,98,27,0.063,0.702,12.433,0.066,0.0,0.153,0.276,0.592,0.316,0.001,0.622,0.007,0.051,0.018
1254029140216315905,shores66382019,1,1678,0,0,-0.597,203,19,10.684,0,0,0,0,0.004,1,1,1,0.001,0.0,0.011,0.121,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.263,52.632
169159743,andrea_GSEP,0,5244,0,0,0.863,5010,609,8.227,0,0,1,0,0.55,57,57,68,0.013,0.002,0.116,0.955,0.0,0.596,1.193,0.211,0.088,0.0,0.114,0.173,2.017,0.288
314590317,YohanVetteth,1,4920,0,0,0.0,1976,1040,1.9,0,0,0,0,0.037,63,63,62,0.02,0.001,0.211,0.402,0.0,0.095,0.984,0.571,1.54,0.0,0.197,0.076,1.465,0.549
43489995,specheva,0,5661,0,0,0.0,762,1260,0.605,0,0,1,0,0.918,65,65,60,0.024,0.051,0.223,0.135,0.0,0.277,0.923,0.385,0.308,0.0,0.413,0.269,1.685,0.134
140093780,horatiubota,1,5322,0,0,,739,235,3.145,0,0,1,0,0.062,30,30,95,0.008,0.007,0.044,0.139,0.0,0.0,3.167,0.6,0.533,0.0,-0.102,0.567,6.241,3.404
738656924,BirkEvavold,0,4498,0,0,0.0,303,239,1.268,0,0,0,0,0.019,23,23,40,0.041,0.001,0.053,0.067,0.0,0.391,1.739,0.087,0.043,0.0,0.27,2.183,33.473,2.365
1482792269396774914,BrahmiRafika,1,1047,0,0,0.0,76,2,38.0,0,0,1,0,0.031,4,4,20,0.001,0.002,0.002,0.073,0.0,0.0,5.0,0.5,0.75,0.0,0.246,0.0,125.0,0.0
731813719,TodoMotorVe,0,4501,0,0,0.0,221524,249774,0.887,0,0,1,0,10.516,125,125,0,0.325,4.112,55.493,49.217,0.0,0.0,0.0,0.92,0.032,0.0,0.019,0.002,0.047,0.008
2852146471,Mistry75P,1,3701,0,0,0.0,1158,49,23.633,0,0,0,0,0.001,1,1,0,0.0,0.0,0.013,0.313,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,20.408,0.0
1482581556,demishassabis,0,4195,1,0,0.658,131,392053,0.0,0,0,1,0,0.45,25,25,100,7.1,0.022,93.457,0.031,0.0,0.88,4.0,0.16,0.28,0.0,0.888,0.114,3.039,0.361
1456306022440574988,NorbertZheng,1,1120,0,0,0.0,973,86,11.314,0,0,1,0,0.002,0,0,2,0.0,0.0,0.077,0.869,0,0,0,0,0,0.0,0,0,0,0
1213162278,morecowbell0889,1,4296,0,0,,1560,73,21.37,0,0,1,0,0.074,3,3,122,0.0,0.001,0.017,0.363,0.0,0.667,40.667,0.0,0.333,0.0,0.654,4.566,4.566,0.0
4180791095,__dikaofficial,0,3303,0,0,0.0,438,433,1.012,0,0,1,0,0.702,12,12,113,0.003,0.021,0.131,0.133,0.0,0.583,9.417,0.0,0.5,0.0,0.263,0.77,1.925,0.0
252166714,five_books,0,5036,0,0,0.822,1124,42881,0.026,0,0,1,0,8.871,116,116,9,0.128,0.934,8.515,0.223,0.0,0.0,0.078,0.966,0.112,0.0,0.28,0.007,0.129,0.034
761315949458952192,TEschJNFE,1,3038,0,0,0.0,94,1067,0.088,0,0,0,0,0.355,118,118,7,0.725,0.22,0.351,0.031,0.0,0.0,0.059,1.008,0.203,0.0,0.019,0.135,17.505,6.004
15379361,johnmyleswhite,0,5985,0,0,0.0,69,27924,0.002,0,0,1,0,4.037,103,103,22,0.332,0.05,4.666,0.012,0.0,0.233,0.214,0.155,0.039,0.0,-0.141,0.063,0.692,0.035
1163480880700018689,d3vtechofficial,1,1928,0,0,0.0,120,487,0.246,0,0,1,0,0.212,124,124,1,0.016,0.071,0.253,0.062,0.0,0.024,0.008,0.677,4.323,0.0,0.523,0.0,0.513,0.381
222490844,murgs13,1,5109,0,0,,71,27,2.63,0,0,0,0,0.006,21,21,6,0.001,0.0,0.005,0.014,0.143,0.0,0.286,0.524,0.238,0.0,0.402,0.0,8.818,0.0
1463493834709651456,StealthService0,0,1100,0,0,0.547,298,123,2.423,0,0,1,0,0.273,97,97,28,0.106,0.02,0.112,0.271,0.0,0.052,0.289,0.0,2.918,0.0,0.324,0.335,9.806,6.035
1122766805590794240,leochi_of,1,2040,0,0,0.0,182,18,10.111,0,0,1,0,0.025,23,23,15,0.032,0.008,0.009,0.089,0.0,0.13,0.652,0.043,0.87,0.001,0.224,19.324,159.42,19.324
1256944562637099008,SmallGo48193222,0,1670,0,0,0.0,263,42,6.262,0,0,0,0,0.028,37,37,1,0.029,0.009,0.025,0.157,0.0,0.459,0.027,0.0,0.351,0.0,-0.059,5.148,31.532,5.792
728746182307160065,YungPueblo,0,3127,1,0,0.0,345,59328,0.006,0,0,1,0,0.813,110,110,15,4.833,0.153,18.973,0.11,0.0,0.0,0.136,0.491,0.0,0.0,0.118,0.016,2.316,0.501
20392725,PascalinoDon,1,5772,0,0,,95,52,1.827,0,0,0,0,0.117,124,124,1,0.003,0.01,0.009,0.016,0.0,0.0,0.008,1.177,1.105,0.0,0.072,0.0,2.636,0.31
953821322668322817,CareAdvancement,0,2506,0,0,0.0,134,133,1.008,0,0,0,0,0.126,115,115,10,0.024,0.01,0.053,0.053,0.017,0.017,0.087,0.904,0.417,0.0,0.223,0.981,3.923,2.092
1447236165614989320,keyutian,1,1145,0,0,0.0,27,143,0.189,0,0,1,0,0.021,1,1,7,0.061,0.003,0.125,0.024,0.0,1.0,7.0,1.0,1.0,0.0,0.952,27.972,489.51,90.909
18568079,amoroso_larissa,0,5809,0,0,0.0,409,456,0.897,0,0,0,0,0.036,42,42,74,0.104,0.001,0.078,0.07,0.0,0.857,1.762,0.119,0.548,0.0,0.863,1.149,31.485,1.514
865849287644635136,Sumitsingh0210,1,2749,0,0,0.0,5744,400,14.36,1,0,1,0,2.358,36,36,89,0.001,0.427,0.146,2.089,0.083,0.306,2.472,0.028,0.139,0.0,0.056,0.764,0.139,0.139
1142749205506809856,pliesgeneral,0,1985,0,0,0.0,654,259,2.525,0,0,1,0,1.164,8,8,117,0.001,0.027,0.13,0.329,0.0,0.875,14.625,0.0,0.125,0.0,0.316,0.483,0.965,0.0
2712956107,GDIROC,1,3767,0,0,0.789,79,398,0.198,0,0,1,0,0.144,100,100,25,0.131,0.032,0.106,0.021,0.0,0.23,0.25,0.69,1.31,0.0,0.699,0.452,12.412,3.693
2789007754,DiawAhad,1,3714,0,0,0.0,252,1744,0.144,0,0,0,0,0.046,111,111,5,0.284,0.017,0.47,0.068,0.045,0.0,0.045,0.342,4.973,0.001,0.152,0.305,5.45,2.314
3304478315,javasoft26,0,3469,0,0,0.0,1594,77,20.701,0,0,1,0,0.098,31,31,88,0.008,0.0,0.022,0.459,0.0,0.065,2.839,0.161,0.71,0.0,0.096,0.0,12.149,2.933
